Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
11171,Flexwoningen Appelweg;Bouw Flexwoningen Appelweg,NA05,Oostzanerdijk,NA,Oostzanerwerf,GN18,Noord-West,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-11-22,,0,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,63,0,2023-07-01,"SRID=28992;MULTIPOLYGON (((121547.7835895225 492122.21692557, 121547.11910755 492122.1781321757, 121546.4532251494 492122.1851477028, 121545.7887937311 492122.2379421098, 121545.1286584926 492122.336289323, 121544.4756462344 492122.4797682044, 121543.832553255 492122.6677643557, 121543.2021333775 492122.8994727481, 121542.5870861564 492123.173901171, 121541.9900453185 492123.4898744797, 121541.4135674842 492123.8460396279, 121540.8601212202 492124.2408714619, 121540.3320764683 492124.6726792509, 121539.8316943972 492125.139613928, 121539.3611177198 492125.639676007, 121538.9223615176 492126.1707241454, 121538.5173046121 492126.7304843134, 121538.147681519 492127.3165595323, 121537.8150750213 492127.9264401377, 121537.5209093911 492128.5575145275, 121537.2664442906 492129.2070803441, 121537.0527693786 492129.8723560472, 121536.8807996437 492130.5504928237, 121536.751271487 492131.2385867882, 121536.6647395676 492131.9336914165, 121536.6215744287 492132.6328301638, 121536.6219609101 492133.3330092109, 121536.6658973566 492134.0312302834, 121536.7531956257 492134.7245034916, 121536.8834818928 492135.4098601331, 121537.0561982522 492136.0843654057, 121537.2706051058 492136.7451309741, 121537.5257843307 492137.3893273388, 121537.82064321 492138.014195952, 121538.153919113 492138.6170610304, 121538.524184901 492139.1953410131, 121538.929855039 492139.7465596165, 121539.3691923852 492140.2683564381, 121539.8403156298 492140.7584970635, 121540.3412073505 492141.2148826354, 121540.8697226522 492141.6355588408, 121541.4235983513 492142.0187242795, 121542.0004626668 492142.3627381783, 121542.5978453774 492142.6661274169, 121543.2131883984 492142.927592836, 121543.8438567366 492143.1460148005, 121544.4871497734 492143.3204579941, 121545.1403128292 492143.4501754241, 121545.8005489596 492143.5346116207, 121546.465030932 492143.573405015, 121547.1309133327 492143.566389488, 121547.7953447509 492143.5135950809, 121548.4554799894 492143.4152478678, 121549.1084922477 492143.2717689863, 121549.751585227 492143.0837728351, 121550.3820051046 492142.8520644426, 121550.9970523256 492142.5776360197, 121551.5940931636 492142.261662711, 121552.1705709978 492141.9054975628, 121552.7240172618 492141.5106657289, 121553.2520620137 492141.0788579398, 121553.7524440848 492140.6119232628, 121554.2230207622 492140.1118611838, 121554.6617769644 492139.5808130454, 121555.06683387 492139.0210528773, 121555.436456963 492138.4349776584, 121555.7690634607 492137.825097053, 121556.063229091 492137.1940226632, 121556.3176941915 492136.5444568466, 121556.5313691035 492135.8791811436, 121556.7033388383 492135.201044367, 121556.8328669951 492134.5129504026, 121556.9193989144 492133.8178457743, 121556.9625640533 492133.1187070269, 121556.962177572 492132.4185279799, 121556.9182411255 492131.7203069073, 121556.8309428564 492131.0270336992, 121556.7006565892 492130.3416770576, 121556.5279402298 492129.6671717851, 121556.3135333762 492129.0064062166, 121556.0583541514 492128.362209852, 121555.763495272 492127.7373412388, 121555.4302193691 492127.1344761604, 121555.0599535811 492126.5561961777, 121554.6542834431 492126.0049775742, 121554.2149460968 492125.4831807527, 121553.7438228523 492124.9930401272, 121553.2429311315 492124.5366545554, 121552.7144158298 492124.11597835, 121552.1605401308 492123.7328129112, 121551.5836758152 492123.3887990124, 121550.9862931047 492123.0854097738, 121550.3709500837 492122.8239443547, 121549.7402817454 492122.6055223902, 121549.0969887086 492122.4310791967, 121548.4438256528 492122.3013617666, 121547.7835895225 492122.21692557)))"
11172,Foodcenter;Woningbouw Food Center bouwveld 06,EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-02-03,,40,0,0,0,0,150,0,n.b.,n.b.,n.b.,n.b.,n.b.,190,190,2023-07-01,"SRID=28992;MULTIPOLYGON (((119710.9534681114 487809.3801717769, 119701.1909549594 487844.9447041475, 119628.2893599642 487828.9989717175, 119638.0764660601 487797.8848626047, 119710.9534681114 487809.3801717769)))"
11173,Foodcenter;Woningbouw Food Center bouwveld 07,EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-09-15,,55,0,0,0,0,181,0,n.b.,n.b.,n.b.,n.b.,n.b.,236,236,2023-07-01,"SRID=28992;MULTIPOLYGON (((119694.0547232448 487879.6210634581, 119621.1847226779 487868.0610629593, 119611.4047224238 487899.1710631615, 119684.2747229662 487915.1710636885, 119694.0547232448 487879.6210634581)))"
11174,Foodcenter;Woningbouw Food Center bouwveld 08,EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-09-03,,156,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,156,156,2023-07-01,"SRID=28992;MULTIPOLYGON (((119675.3947227536 487940.05106383, 119602.5247221869 487928.491063341, 119592.754721933 487959.601063536, 119665.6247224753 487975.601064062, 119675.3947227536 487940.05106383)))"
11175,GS - Van Swietenhof;Bouwen 3 blokken EGW  Van Swietenhof,FB08,Wegener Sleeswijkbuurt,FB,Geuzenveld,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-25,,9,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,9,9,2023-07-01,"SRID=28992;MULTIPOLYGON (((115348.9568377814 487574.9759154615, 115435.0036379515 487559.6342379118, 115431.2813448049 487536.1846582498, 115344.9724994843 487550.0072768219, 115348.9568377814 487574.9759154615)))"
11186,Hamerkwartier A0 t/m 3 Eigen Haard;Bouw A1,NP01,Hamerstraatkwartier-West,NP,Noordelijke IJ-oevers-Oost,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-04-28,,49,65,0,0,0,49,0,n.b.,n.b.,n.b.,n.b.,n.b.,163,163,2023-07-01,"SRID=28992;MULTIPOLYGON (((123178.1383380007 488339.2992094272, 123149.9344304864 488482.6211067954, 123235.9851279024 488494.7084957301, 123264.1890354166 488353.6889581589, 123178.1383380007 488339.2992094272)))"
11188,IJburg 2/Strandeiland_Makerskade_Tijdelijke woningen;Realisatie / plaatsing woningen MK 2,MK02,Muidenbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-07-05,,0,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,190,0,2023-07-01,"SRID=28992;MULTIPOLYGON (((129966.6537839899 485052.3924682252, 129919.6442992846 485028.6243665927, 129909.4568013432 485048.7736000336, 129956.4662860486 485072.5417016702, 129966.6537839899 485052.3924682252)), ((129907.3665261129 485056.188525457, 129900.9067560028 485068.964912428, 129913.1158325158 485075.1378490793, 129919.5756026258 485062.3614621088, 129907.3665261129 485056.188525457)), ((129962.5409074738 485081.635078215, 129944.67054565 485072.5997829211, 129926.7053412423 485108.1320696123, 129944.5757030658 485117.1673649063, 129962.5409074738 485081.635078215)), ((129904.5145055465 485077.4607742301, 129898.0547354363 485090.2371612024, 129924.7179486703 485103.7181420281, 129931.1777187804 485090.9417550591, 129904.5145055465 485077.4607742301)))"
11189,IJburg 2/Strandeiland_Makerskade_Tijdelijke woningen;Realisatie / plaatsing woningen MK 4,MK02,Muidenbuurt-West,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-04-01,,0,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,190,0,2023-07-01,"SRID=28992;MULTIPOLYGON (((130044.9652211873 485071.5355933801, 130009.0528213864 485053.3782029389, 129970.2488670339 485130.1261875092, 130006.1612668346 485148.2835779559, 130044.9652211873 485071.5355933801)))"
11191,Klaprozenbuurt;Realisatie B2 (on hold),NB06,Klaprozenbuurt,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2025-04-08,,0,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,0,0,2023-07-01,"SRID=28992;MULTIPOLYGON (((122433.829732747 490350.1436453682, 122443.9996789239 490367.9410511777, 122447.9000879609 490364.8004620834, 122453.0000879655 490366.300462079, 122458.20008797 490343.6004620714, 122440.6000879541 490340.7004620665, 122437.7000879516 490348.7004620729, 122433.829732747 490350.1436453682)))"
11192,Klaprozenbuurt;Realisatie C2 C3 C4 C5 C7,NB06,Klaprozenbuurt,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-04-27,,11,13,0,0,0,31,0,n.b.,n.b.,n.b.,n.b.,n.b.,55,55,2023-07-01,"SRID=28992;MULTIPOLYGON (((122254.3704951189 490504.2560669372, 122278.7506182884 490487.460870976, 122283.0848624074 490493.6913468971, 122289.3153383285 490490.1697735504, 122292.8369116752 490496.4002494715, 122311.5283394385 490483.3975171145, 122286.6064357541 490445.4728810731, 122297.1711557942 490434.6372707755, 122284.1684234372 490414.3205014676, 122252.7451535743 490435.9917220627, 122247.3273484255 490430.0321363991, 122218.200087754 490449.6004621289, 122254.3704951189 490504.2560669372)))"
11193,Klaprozenbuurt;Realisatie E10,NB06,Klaprozenbuurt,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2030-03-05,,2,3,0,0,0,2,0,n.b.,n.b.,n.b.,n.b.,n.b.,7,7,2023-07-01,"SRID=28992;MULTIPOLYGON (((122227.497064666 490388.8880876476, 122209.834784158 490360.8288618759, 122209.4367332385 490361.1060759091, 122199.4162438385 490344.285968702, 122181.872573488 490355.9817489357, 122210.8501523516 490400.4648743841, 122227.497064666 490388.8880876476)))"
11194,Kolenkitbuurt_Noord Midden;Realisatie nieuwbouw Sinjeur Semeijnstraat,ED01,Kolenkitbuurt-Noord,ED,De Kolenkit,GE04,Bos en Lommer,E,West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2025-11-03,,55,285,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,340,340,2023-07-01,"SRID=28992;MULTIPOLYGON (((117992.362 488214.001, 117992.42 488211.742, 117993.12 488211.76, 117993.136 488211.16, 117993.272 488205.91, 117993.409 488200.64, 117993.425 488200.02, 117992.726 488200.002, 117992.784 488197.743, 117993.484 488197.761, 117993.5 488197.161, 117993.636 488191.92, 117993.772 488186.674, 117993.788 488186.054, 117993.089 488186.036, 117993.147 488183.777, 117993.847 488183.795, 117993.863 488183.195, 117994 488177.929, 117994.137 488172.667, 117994.153 488172.047, 117993.454 488172.029, 117993.512 488169.77, 117994.212 488169.788, 117994.228 488169.188, 117994.364 488163.929, 117994.5 488158.692, 117994.516 488158.072, 117993.817 488158.054, 117993.875 488155.795, 117994.575 488155.813, 117994.591 488155.213, 117994.728 488149.928, 117994.865 488144.671, 117994.881 488144.051, 117994.182 488144.033, 117994.24 488141.774, 117994.94 488141.792, 117994.956 488141.192, 117995.092 488135.938, 117995.228 488130.702, 117995.244 488130.082, 117994.545 488130.064, 117994.603 488127.805, 117995.303 488127.823, 117995.318 488127.223, 117995.46 488121.687, 117986.02 488121.407, 117985.935 488124.716, 117985.927 488125.016, 117985.832 488128.703, 117985.724 488132.865, 117985.924 488132.87, 117985.851 488135.699, 117985.777 488138.528, 117985.577 488138.523, 117985.469 488142.672, 117985.361 488146.855, 117985.562 488146.86, 117985.489 488149.689, 117985.415 488152.518, 117985.214 488152.513, 117985.105 488156.693, 117984.997 488160.856, 117985.199 488160.861, 117985.126 488163.69, 117985.052 488166.519, 117984.851 488166.514, 117984.743 488170.668, 117984.634 488174.856, 117984.836 488174.861, 117984.763 488177.69, 117984.689 488180.519, 117984.487 488180.514, 117984.379 488184.676, 117984.271 488188.847, 117984.472 488188.852, 117984.4 488191.681, 117984.326 488194.51, 117984.124 488194.505, 117984.017 488198.641, 117983.908 488202.837, 117984.11 488202.842, 117984.037 488205.671, 117983.963 488208.5, 117983.762 488208.495, 117983.654 488212.664, 117983.545 488216.838, 117983.746 488216.843, 117983.674 488219.672, 117983.599 488222.501, 117983.399 488222.496, 117983.297 488226.421, 117983.284 488226.921, 117987.353 488227.026, 117987.323 488228.186, 117992 488228.306, 117992.066 488225.778, 117992.766 488225.796, 117992.913 488219.911, 117992.942 488218.755, 117993.045 488214.639, 117993.061 488214.019, 117992.362 488214.001)), ((117991.015 488267.31, 117991.073 488265.051, 117991.773 488265.069, 117991.788 488264.469, 117991.921 488259.182, 117992.051 488253.966, 117992.067 488253.346, 117991.368 488253.328, 117991.426 488251.069, 117992.126 488251.087, 117992.141 488250.487, 117992.28 488244.917, 117982.834 488244.67, 117982.821 488245.17, 117982.644 488251.972, 117982.535 488256.106, 117982.735 488256.111, 117982.661 488258.94, 117982.588 488261.749, 117982.388 488261.744, 117982.278 488265.954, 117982.169 488270.102, 117982.369 488270.106, 117982.295 488272.935, 117982.221 488275.744, 117982.021 488275.74, 117981.912 488279.944, 117981.803 488284.087, 117982.003 488284.091, 117981.929 488286.93, 117981.855 488289.729, 117981.656 488289.725, 117981.547 488293.916, 117981.439 488298.042, 117981.638 488298.046, 117981.563 488300.926, 117981.491 488303.685, 117981.29 488303.68, 117981.179 488307.938, 117981.073 488311.998, 117981.274 488312.002, 117981.198 488314.921, 117981.126 488317.64, 117980.926 488317.636, 117980.814 488321.908, 117980.64 488328.568, 117980.631 488328.911, 117990.081 488329.158, 117990.278 488323.904, 117990.301 488323.284, 117989.602 488323.266, 117989.66 488321.007, 117990.36 488321.025, 117990.375 488320.425, 117990.507 488315.165, 117990.638 488309.933, 117990.654 488309.313, 117989.955 488309.295, 117990.013 488307.036, 117990.713 488307.054, 117990.728 488306.454, 117990.86 488301.169, 117990.992 488295.911, 117991.008 488295.291, 117990.309 488295.273, 117990.367 488293.014, 117991.067 488293.032, 117991.082 488292.432, 117991.214 488287.173, 117991.345 488281.939, 117991.361 488281.319, 117990.662 488281.301, 117990.72 488279.042, 117991.42 488279.06, 117991.435 488278.46, 117991.567 488273.178, 117991.698 488267.948, 117991.714 488267.328, 117991.015 488267.31)), ((118035.631 488269.043, 118036.038 488253.352, 118036.064 488252.343, 118036.196 488247.251, 118026.111 488246.986, 118025.964 488256.093, 118025.839 488260.931, 118025.636 488268.783, 118025.432 488276.636, 118025.306 488281.484, 118025.103 488289.326, 118024.9 488297.149, 118024.774 488301.997, 118024.572 488309.849, 118024.369 488317.702, 118024.245 488322.53, 118023.891 488331.657, 118034.082 488331.924, 118034.134 488326.808, 118034.17 488325.418, 118034.567 488310.109, 118035.099 488289.586, 118035.631 488269.043)))"
11195,Marktplein_Cluster 6;Realisatie Blof D (67 woningen),TC03,Amsterdamse Poort,TC,Amsterdamse Poort e.o.,GT22,Bijlmer-Centrum,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-03-03,,0,0,50,0,0,17,0,n.b.,n.b.,n.b.,n.b.,n.b.,67,67,2023-07-01,"SRID=28992;MULTIPOLYGON (((125779.0664936903 480958.1480989217, 125776.5213675501 480921.1023739931, 125746.5848134346 480976.901041038, 125763.7248135322 480986.5010412102, 125779.0664936903 480958.1480989217)))"
11196,Marktplein_Cluster 6;Realisatie Blok A (80 woningen),TC03,Amsterdamse Poort,TC,Amsterdamse Poort e.o.,GT22,Bijlmer-Centrum,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-02-02,,0,80,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,80,80,2023-07-01,"SRID=28992;MULTIPOLYGON (((125674.3265697945 480962.1372608899, 125661.6125975069 480971.1878852302, 125744.3110050303 481017.2504239966, 125751.185019106 481003.5240128321, 125674.3265697945 480962.1372608899)))"
11197,Marktplein_Cluster 6;Realisatie Blok B1 & C (137 woningen),TC03,Amsterdamse Poort,TC,Amsterdamse Poort e.o.,GT22,Bijlmer-Centrum,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-09-02,,80,57,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,137,137,2023-07-01,"SRID=28992;MULTIPOLYGON (((125852.1948147376 480906.9510410536, 125832.3148146348 480893.9110408364, 125760.2948133085 481022.1610414854, 125781.5548134267 481034.5110416946, 125852.1948147376 480906.9510410536)))"
11198,Marktplein_Cluster 6;Realisatie Blok B2 (69 woningen),TC03,Amsterdamse Poort,TC,Amsterdamse Poort e.o.,GT22,Bijlmer-Centrum,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-08-01,,7,62,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,69,69,2023-07-01,"SRID=28992;MULTIPOLYGON (((125776.5213675501 480921.1023739931, 125779.0664936903 480958.1480989217, 125817.9048145501 480886.3710407002, 125783.6148143514 480867.8510403589, 125774.0148141928 480881.5710404139, 125791.8448142888 480892.5410406062, 125776.5213675501 480921.1023739931)))"
11199,Marktplein_Cluster 6;Realisatie Blok E (94 woningen),TC03,Amsterdamse Poort,TC,Amsterdamse Poort e.o.,GT22,Bijlmer-Centrum,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-02-17,,0,0,24,0,0,70,0,n.b.,n.b.,n.b.,n.b.,n.b.,94,94,2023-07-01,"SRID=28992;MULTIPOLYGON (((125661.6125975069 480971.1878852302, 125674.3265697945 480962.1372608899, 125668.0018435204 480958.7315211208, 125690.9320986855 480915.8693242726, 125678.8292607084 480910.2665154946, 125649.8302915542 480964.6252083788, 125661.6125975069 480971.1878852302)))"
11200,Nieuwe Meer West | Programma;Programma 2031,FQ08,Park Haagseweg,FQ,Sloten/Nieuw-Sloten,GF09,"De Aker, Sloten, Nieuw-Sloten",F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2031-01-01,,59,59,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,148,148,2023-07-01,"SRID=28992;MULTIPOLYGON (((116828.4493214925 483687.3946758608, 116793.2657885144 484037.7285073166, 116772.0693562269 484037.4474357866, 116811.5459579865 483644.0304817565, 116826.9530368504 483644.5790101369, 116828.4493214925 483687.3946758608)))"
11201,OD-Blomwijkeerbuurt 1b Braak en Bosch + Beek en Hoff;Bouw woningen Beek en Hoff  (22 won),FK01,Wildeman,FK,Osdorp-Oost,GF08,Osdorp,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-05-01,,0,22,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,22,22,2023-07-01,"SRID=28992;MULTIPOLYGON (((115120.2725660258 486081.9253305082, 115089.5245000232 486176.0444105896, 115080.1500896565 486188.0436558589, 115011.5294057725 486165.5450709789, 115063.3977240059 486037.4551254358, 115073.1672669101 486040.9367211552, 115120.2725660258 486081.9253305082)))"
11202,OD-Blomwijkeerbuurt 1b Braak en Bosch + Beek en Hoff;Bouw woningen Braak en Bosch   (22 won),FK01,Wildeman,FK,Osdorp-Oost,GF08,Osdorp,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-05-01,,0,22,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,22,22,2023-07-01,"SRID=28992;MULTIPOLYGON (((114966.9072124271 486007.3050239895, 115034.0279906525 486029.0536560402, 114993.1555614538 486159.9204247589, 114921.9100426671 486136.2969106348, 114966.9072124271 486007.3050239895)))"
11204,Overamstel/Bajeskwartier;Gebouw B = The Stern (was voorheen kantoren nu woningen) aantal is PM,MQ07,Weespertrekvaart,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-10-01,,20,0,0,0,0,70,0,n.b.,n.b.,n.b.,n.b.,n.b.,90,90,2023-07-01,"SRID=28992;MULTIPOLYGON (((123451.4454463214 483388.7612349542, 123514.4207475566 483277.9651167383, 123500.6832613156 483271.7274417165, 123438.2104133505 483381.7130300389, 123451.4454463214 483388.7612349542)))"
11205,Overamstel/Bajeskwartier;Realisatie E = Ruby  PROJECT ON HOLD START BOUW PM EIND 23),MQ07,Weespertrekvaart,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-03-04,,0,0,0,0,0,103,0,n.b.,n.b.,n.b.,n.b.,n.b.,103,103,2023-07-01,"SRID=28992;MULTIPOLYGON (((123435.679 483519.681, 123448.457 483526.515, 123447.441 483528.399, 123453.606 483531.725, 123452.692 483533.419, 123474.113 483544.93, 123485.605 483523.441, 123474.048 483517.26, 123478.431 483509.065, 123461.959 483500.256, 123459.302 483505.225, 123446.945 483498.617, 123435.679 483519.681)))"
11206,Overtoomse Veld                                        ¯   ¿   ½                          Waldorpstraat (fase 3);Uitvoering renovatie,FM04,Overtoomse Veld-Zuid,FM,Overtoomse Veld,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2025-07-15,,174,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,174,174,2023-07-01,"SRID=28992;MULTIPOLYGON (((117838.676 486190.785, 117838.889 486170.638, 117839.104 486150.343, 117839.317 486130.258, 117839.53 486110.046, 117829.492 486109.941, 117829.498 486109.393, 117828.111 486109.376, 117828.11 486109.477, 117827.319 486109.461, 117827.272 486109.46, 117827.244 486110.839, 117828.044 486110.855, 117827.987 486113.678, 117827.934 486116.324, 117827.897 486118.154, 117827.767 486118.151, 117827.761 486118.691, 117826.782 486118.68, 117826.739 486121.57, 117827.73 486121.581, 117827.724 486122.171, 117827.853 486122.172, 117827.83 486124.285, 117827.801 486126.885, 117827.773 486129.472, 117826.974 486129.463, 117826.966 486130.128, 117826.959 486130.794, 117827.758 486130.802, 117827.727 486133.605, 117827.698 486136.307, 117827.678 486138.091, 117827.549 486138.09, 117827.542 486138.7, 117826.563 486138.689, 117826.532 486141.539, 117827.511 486141.55, 117827.504 486142.14, 117827.634 486142.141, 117827.612 486144.153, 117827.583 486146.753, 117827.554 486149.441, 117826.755 486149.432, 117826.746 486150.217, 117826.738 486151.002, 117827.536 486151.012, 117827.506 486153.778, 117827.478 486156.399, 117827.456 486158.39, 117827.327 486158.389, 117827.32 486158.969, 117826.341 486158.958, 117826.32 486160.847, 117826.309 486161.798, 117827.289 486161.809, 117827.282 486162.409, 117827.412 486162.41, 117827.391 486164.346, 117827.362 486166.944, 117827.332 486169.72, 117826.533 486169.711, 117826.524 486170.496, 117826.515 486171.281, 117827.314 486171.29, 117827.283 486174.092, 117827.255 486176.708, 117827.234 486178.609, 117827.105 486178.608, 117827.098 486179.198, 117826.118 486179.187, 117826.087 486182.047, 117827.066 486182.058, 117827.059 486182.638, 117827.19 486182.639, 117827.168 486184.661, 117827.139 486187.234, 117827.109 486189.999, 117826.317 486189.991, 117826.31 486190.656, 117826.304 486191.321, 117827.104 486191.329, 117827.065 486194.084, 117827.036 486196.721, 117827.015 486198.608, 117826.885 486198.607, 117826.879 486199.197, 117825.899 486199.186, 117825.868 486202.046, 117826.847 486202.057, 117826.84 486202.676, 117826.97 486202.676, 117826.97 486204.702, 117826.97 486207.257, 117826.97 486209.996, 117826.17 486209.996, 117826.17 486211.386, 117826.997 486211.386, 117826.996 486211.476, 117828.416 486211.491, 117828.422 486210.931, 117838.46 486211.036, 117838.464 486210.748, 117838.676 486190.785)), ((117851.121 486247.046, 117851.19 486240.056, 117846.231 486240.007, 117846.234 486239.707, 117842.084 486239.666, 117842.091 486238.966, 117831.849 486238.88, 117831.843 486239.58, 117824.043 486239.514, 117824.049 486238.814, 117813.799 486238.726, 117813.793 486239.426, 117805.754 486239.357, 117805.76 486238.657, 117795.51 486238.569, 117795.504 486239.269, 117787.714 486239.202, 117787.72 486238.502, 117787.57 486238.501, 117782.51 486238.457, 117782.54 486236.487, 117777.835 486236.414, 117772.79 486236.336, 117772.611 486248.066, 117777.991 486248.12, 117777.971 486250.046, 117781.042 486250.118, 117781.032 486251.128, 117783.912 486251.156, 117783.922 486250.146, 117799.071 486250.296, 117799.061 486251.306, 117801.941 486251.335, 117801.951 486250.325, 117808.581 486250.39, 117808.571 486251.46, 117810.671 486251.481, 117810.681 486250.411, 117817.351 486250.477, 117817.341 486251.487, 117820.22 486251.516, 117820.23 486250.506, 117835.41 486250.656, 117835.4 486251.666, 117838.28 486251.695, 117838.29 486250.685, 117844.82 486250.75, 117844.81 486251.796, 117845.837 486251.806, 117846.891 486251.816, 117846.896 486251.4, 117846.901 486250.747, 117846.523 486250.744, 117846.526 486250.394, 117846.296 486250.392, 117846.308 486249.042, 117846.148 486249.041, 117846.149 486248.886, 117846.161 486247.016, 117850.299 486247.042, 117851.121 486247.046)), ((117786.006 486183.436, 117786.037 486180.586, 117785.057 486180.576, 117785.063 486179.986, 117784.943 486179.985, 117785.022 486172.634, 117785.822 486172.643, 117785.839 486171.073, 117785.039 486171.064, 117785.116 486163.786, 117785.236 486163.787, 117785.242 486163.187, 117786.222 486163.197, 117786.231 486162.363, 117786.253 486160.357, 117785.273 486160.347, 117785.279 486159.757, 117785.159 486159.756, 117785.237 486152.415, 117786.038 486152.424, 117786.052 486151.094, 117785.252 486151.085, 117785.33 486143.808, 117785.449 486143.808, 117785.455 486143.208, 117786.435 486143.218, 117786.466 486140.368, 117785.487 486140.358, 117785.493 486139.712, 117785.373 486139.711, 117785.451 486132.372, 117786.252 486132.381, 117786.268 486130.992, 117785.405 486130.982, 117785.406 486130.922, 117783.966 486130.906, 117783.961 486131.445, 117773.931 486131.336, 117773.24 486195.999, 117772.851 486232.326, 117777.741 486232.379, 117780.784 486232.412, 117782.922 486232.435, 117782.916 486232.984, 117784.375 486233.001, 117784.382 486232.323, 117785.182 486232.331, 117785.196 486231.001, 117784.397 486230.993, 117784.468 486224.252, 117784.589 486224.253, 117784.595 486223.664, 117785.575 486223.674, 117785.606 486220.814, 117784.626 486220.804, 117784.632 486220.204, 117784.511 486220.203, 117784.589 486212.914, 117785.409 486212.922, 117785.424 486211.592, 117784.603 486211.584, 117784.682 486204.264, 117784.803 486204.265, 117784.809 486203.675, 117785.79 486203.685, 117785.821 486200.835, 117784.84 486200.825, 117784.847 486200.225, 117784.725 486200.224, 117784.803 486192.905, 117785.614 486192.913, 117785.631 486191.343, 117784.821 486191.335, 117784.899 486184.025, 117785.02 486184.026, 117785.026 486183.426, 117786.006 486183.436)))"
